swipesPerHour,spamLinkCount,reportCount,profileCompleteness,hasProfilePhoto,isFaceVerified,bioHasContact,label
19.48012275,0,1,0.641563216,1,0,0,0
42.48932955,4,1,0.98538973,1,0,1,0
52.40843804,0,0,0.338470981,1,0,1,1
0,1,1,0.836691253,1,1,0,0
0,0,1,0.902080428,1,1,0,0
27.9660036,0,1,0.516769812,1,0,0,0
39.08048249,0,0,0.385985816,1,1,0,0
21.90893194,0,1,0.601250536,1,0,0,0
34.60254659,0,0,0.692142042,1,1,0,0
5.730658678,1,1,0.384716608,1,1,0,0
16.18744411,0,0,0.702045128,1,0,0,0
46.33967753,0,1,0.833995791,1,1,0,0
0,0,0,0.484756202,1,1,0,0
127.4277488,0,0,0.508473357,1,0,0,1
11.12474808,2,0,0.587176717,1,1,0,0
0,0,0,0.864105995,1,1,0,0
25.17106841,0,0,0.458765727,1,1,0,0
49.02294091,0,1,0.449715454,0,0,0,1
3.928828002,1,2,0.96351069,1,1,0,0
12.20232664,2,2,0.896009997,1,0,1,1
6.680538895,0,1,0.318327257,1,0,0,0
34.75258186,0,2,0.713959471,1,1,0,0
37.13477771,2,3,0.808875531,1,0,1,0
0,0,0,0.356721796,0,1,0,0
105.8735956,0,0,0.190639878,1,0,0,1
2.733018534,1,3,0.299959141,1,0,0,0
39.74847068,0,0,0.699006092,1,1,1,0
23.64992303,2,2,0.755884568,0,0,0,1
18.00358707,1,1,0.766297506,1,0,0,0
9.374556622,1,1,0.364295699,1,1,1,0
13.88606887,2,0,0.663419149,1,0,0,1
31.38178761,1,5,0.666572213,1,0,0,1
1.322495621,1,0,0.860432947,1,0,0,0
89.57383642,0,2,0.367343403,0,0,1,1
70.61117353,1,1,0.231905611,1,0,1,1
55.46376817,0,1,0.817927822,1,1,0,0
62.14981573,0,0,0.47466059,1,0,0,0
86.42247168,0,1,0.550157377,0,0,0,0
39.59258053,0,0,0.560790014,1,0,1,1
0,1,1,0.545693051,1,0,0,0
17.35931444,0,0,0.871446015,1,0,1,0
10.80343371,0,2,0.148934332,1,1,0,0
20.69948642,7,2,0.212374815,1,0,1,1
45.03079681,1,0,0.801200002,1,0,0,0
0,0,1,0.615062455,1,1,1,0
5.148827338,5,2,0.22858934,1,0,1,1
0,0,0,0.662261462,0,0,0,0
31.73664699,0,1,0.52926708,1,1,0,0
0,0,1,0.725211687,1,0,1,0
22.08781658,0,0,0.684606187,1,0,0,0
6.714498609,1,2,0.569251136,1,0,1,0
35.20765334,1,1,0.701895096,1,0,1,1
0,0,0,0.568349609,1,1,0,0
2.505963723,0,1,0.307034137,1,0,0,0
56.77768594,0,0,0.36240763,1,1,0,0
30.18784467,1,0,0.447757598,1,0,0,0
55.09636072,1,2,0.669076809,1,0,1,1
17.13228059,1,2,0.260788696,0,0,1,1
17.22542352,2,2,0.504704909,1,1,0,0
7.454147162,2,0,0.444914493,1,0,0,0
54.6698668,1,1,0.667207592,1,1,0,0
20.04790904,0,1,0.580495427,1,1,0,1
3.861354642,0,2,0.047952198,1,1,0,0
0,1,1,0.712370471,1,1,0,1
32.07655356,0,1,0.919387817,1,1,0,0
39.02353612,2,2,0.478138036,1,1,0,0
32.07685392,2,3,0.222022285,1,1,0,0
6.36593855,0,4,0.313840547,0,0,1,1
31.5030373,0,0,0.425646063,1,1,0,0
38.14186936,0,0,0.653955103,1,0,0,0
40.36538605,1,1,0.539516653,1,0,1,0
0,0,1,0.630224068,1,1,0,0
36.10473196,0,3,0.552744927,1,0,1,1
30.70467666,1,1,0.234155312,1,0,1,1
36.93624029,1,1,0.384123518,0,0,0,1
80.24676816,2,0,0.79468101,1,0,0,0
46.69173644,0,0,0.472711048,1,0,0,0
0.768971364,0,0,0.891951176,1,1,0,1
2.722332957,0,0,0.50211882,1,1,0,1
17.18596374,0,0,0.746854294,1,0,0,0
1.778347009,0,1,0.437259723,1,1,0,0
53.28031219,3,0,0.653875104,1,1,1,0
20.89479335,0,0,0.309764342,1,1,0,0
73.34659405,2,0,0.91232685,1,1,1,1
70.34175965,0,2,0.505306196,1,0,0,0
9.776706777,0,1,0.353707477,1,1,0,1
35.40188674,0,1,0.34999229,1,1,0,0
50.22716555,3,1,0.762876338,1,0,1,1
0,1,0,0.65901575,1,1,0,0
130.0251724,0,2,0.305522151,1,0,0,1
64.84796712,2,0,0.37695612,1,1,0,1
34.92753971,1,1,0.2624226,1,0,1,0
26.28132001,1,1,0.187157246,0,0,0,1
23.09779508,0,8,0.337796402,1,1,1,1
0,0,3,0.661409159,1,1,0,0
55.31753365,1,0,0.248144457,1,0,1,0
43.78004019,0,0,0.642238986,1,1,1,0
27.14241934,2,1,0.920622519,1,0,0,0
16.72594284,0,1,0.975171595,1,0,1,1
95.73807814,1,0,0.704234272,1,0,0,0
0,0,0,0.21961453,1,1,1,0
38.6708133,0,1,0.733273716,1,1,0,0
8.84659352,0,0,0.309847751,1,1,0,0
74.24493458,1,0,0.684304974,1,1,0,0
7.691146253,0,1,0.446438714,1,1,0,0
106.9117974,1,0,0.498836603,0,0,1,1
0,0,0,0.543216694,1,1,0,0
0,2,1,0.600715777,1,0,0,0
7.894064952,0,0,0.52245462,1,0,0,0
18.88119567,1,0,0.383504258,1,1,1,0
19.08460203,2,0,0.665425579,1,1,1,0
28.260559,3,2,0.303658055,0,0,1,1
29.04004374,0,0,0.681214068,1,0,0,0
25.04391749,0,2,0.477188971,1,1,0,1
1.640268203,0,1,0.654810942,1,0,0,0
36.19425977,0,0,0.760081363,1,1,0,0
36.3188325,1,4,0.839092521,1,1,1,1
0,1,0,0.536068891,1,1,0,0
0,1,2,0.900939928,1,0,0,0
31.64636408,0,1,0.589964225,1,1,0,0
4.013879883,1,1,0.874233934,1,0,1,0
60.85252554,5,0,0.566732125,0,0,1,1
44.9536226,2,4,0.732309386,1,0,1,1
0,1,0,0.624555251,1,0,0,0
56.36103574,0,0,0.395105216,1,1,0,0
22.85982594,0,0,0.386346722,1,0,0,0
47.16952282,1,1,0.396406589,1,1,0,0
0,1,0,0.942142256,0,0,1,0
19.31684264,0,1,0.515543386,1,0,1,0
17.46791858,0,1,0.691531087,0,1,0,0
19.97753585,0,0,0.140393459,1,0,0,0
0,0,2,0.845998852,1,0,0,1
58.83518431,4,2,0.198131942,1,0,1,0
48.54580851,0,1,0.656715309,1,1,1,0
53.36191681,0,0,0.664024657,1,0,1,1
93.47669703,1,1,0.172278688,1,1,0,0
21.45188415,0,0,0.712206231,1,0,1,1
30.75091241,1,1,0.87673558,1,1,0,0
35.39873936,1,2,0.761717153,1,0,1,0
59.66398762,3,1,0.1894233,1,0,1,1
27.30429035,0,0,0.670837105,1,0,0,0
0,0,2,0.720235886,1,1,0,0
103.7471816,0,1,0.525054599,1,1,1,0
42.40405456,0,2,0.898750805,1,1,0,0
87.30192784,1,5,0.483624841,1,0,0,1
9.735527145,0,1,0.834930093,1,1,0,1
25.88161924,2,1,0.200687062,1,0,1,0
26.22729058,0,1,0.095060831,1,0,0,0
13.0026316,0,0,0.584974943,1,0,0,0
46.21989015,0,3,0.537529631,1,1,0,1
59.44199666,2,2,0.720629777,1,0,1,1
25.94646812,0,0,0.906195627,1,1,1,0
61.61907437,0,0,0.48650445,0,0,1,0
93.96359509,2,2,0.324353479,1,0,1,1
44.54269647,2,3,0.570993525,1,0,1,1
50.29477146,2,4,0.517707816,1,1,1,1
50.54541397,0,0,0.644082316,1,0,0,0
0,2,0,0.78296026,1,1,1,0
25.6295284,0,0,0.497823888,1,1,0,1
0,1,0,0.35273583,1,0,0,0
2.263238183,3,1,0.392405729,1,0,0,0
6.887471384,1,2,0.718973741,1,1,0,0
143.0035224,1,2,0.526496001,1,0,0,1
40.04439891,1,2,0.464433695,0,0,1,0
10.08119689,0,1,0.898299409,1,0,0,0
0,0,0,0.695696573,1,1,0,0
49.93219478,0,0,0.24537983,1,0,0,0
78.76577908,1,1,0.194418086,1,0,0,1
13.48480008,0,0,0.802584781,1,0,1,0
26.84292763,3,2,0.924471591,1,0,0,1
0,0,0,0.515050482,1,1,1,0
0,0,2,0.433452141,1,1,0,0
16.32314047,1,0,0.955172091,1,0,0,0
46.09409681,0,1,0.508800804,0,0,0,0
77.27275637,1,0,0.240849235,1,1,0,1
58.08824215,0,1,0.152248584,1,0,0,1
42.84347706,0,2,0.222474715,1,0,1,1
28.76717634,0,1,0.68794906,0,1,0,0
0,1,2,0.876079876,1,0,1,0
3.915178042,0,1,0.545302445,1,1,0,0
0,0,0,0.668836291,1,0,0,0
67.39586718,5,0,0.560797973,1,1,1,1
0.537162644,0,0,0.604063959,1,0,0,0
94.25206406,1,1,0.753542298,1,1,0,0
0,1,1,0.263583432,1,0,1,0
11.56006492,0,0,0.846488137,1,0,1,0
66.66970241,0,0,0.663371141,1,0,0,0
34.75609558,0,1,0.327361927,0,0,1,1
0,2,0,0.536365032,1,0,1,0
65.40411089,2,2,0.743260406,1,0,0,1
32.62904196,1,0,0.63366192,1,0,1,1
127.763341,0,0,0.507163567,1,0,0,0
34.6309135,0,0,0.470277303,1,0,0,0
0,0,0,0.471887884,1,1,0,0
137.3852796,2,1,0.517142655,1,0,0,1
16.00863789,2,1,0.893647966,0,0,0,0
0,2,2,0.792443843,1,1,0,0
11.3796157,1,0,0.537082691,1,0,0,1
21.68948045,2,1,0.872529895,1,0,1,0
62.8773198,4,2,0.487228883,0,0,1,0
26.66844193,0,2,0.835770838,0,0,1,1
0.401849056,1,1,0.344911061,1,0,0,0
1.002056062,0,0,0.441978045,1,0,1,0
30.31613846,0,1,0.63134553,1,1,0,0
52.92567166,1,0,0.305567089,0,0,0,1
29.33671193,1,0,0.78283183,1,1,1,0
5.545821887,0,0,0.819888224,1,0,0,0
28.76988383,0,0,0.673125387,1,1,0,0
17.74748125,2,0,0.623758143,1,1,0,0
54.7985797,2,1,0.549852656,1,1,0,0
41.27188515,0,1,0.924479681,1,1,0,0
13.95163941,1,0,0.392284394,0,0,0,0
0,1,0,0.707340625,1,0,1,0
0,0,0,0.417947354,1,1,1,0
35.04159863,0,0,0.540118091,1,0,0,0
14.1498049,0,1,0.86207105,1,1,1,0
29.67385024,0,0,0.561619046,1,0,1,0
67.80488584,1,3,0.087493011,1,0,1,1
4.402059477,0,3,0.540505803,1,0,0,1
0,0,1,0.586711999,1,1,1,0
6.817009385,0,0,0.74390729,1,0,1,0
37.32693468,0,0,0.649650685,1,0,0,0
119.5979128,2,1,0.115720916,1,0,1,1
1.402510776,0,0,0.5983801,1,0,0,0
62.95060809,4,1,0.456926292,1,0,0,0
1.296413362,0,0,0.549384427,1,0,0,0
43.7477533,1,1,0.615539873,1,0,1,1
4.527199928,2,0,0.668329521,1,0,0,0
4.650504112,0,2,0.308866647,1,1,0,0
33.13913121,0,1,0.534725769,1,1,0,0
21.81942624,1,1,0.245459293,1,1,0,0
22.31247216,1,1,0.58590831,1,1,0,0
52.38277792,0,0,0.703446043,1,0,0,0
0,1,1,0.509698852,1,1,0,0
53.29792243,0,1,0.691140669,1,0,1,1
70.34445692,1,0,0.620308942,1,0,0,1
97.20864967,0,0,0.515405743,1,1,0,0
10.74880436,0,0,0.150190601,1,0,0,0
14.30354731,2,2,0.848844847,1,0,1,1
27.62801606,2,0,0.622077022,1,0,1,0
0,2,0,0.29969574,1,0,1,1
87.01274367,2,3,0.226633164,1,1,1,0
22.09990737,6,4,0.507396431,1,0,1,1
48.73657452,0,0,0.763884783,1,0,0,0
39.79026864,0,0,0.518358025,1,1,0,0
70.6116092,1,0,0.510083902,1,1,1,0
0,0,0,0.806631418,1,1,1,0
55.77974468,3,1,0.486445714,1,1,0,1
57.24383727,1,0,0.828037509,1,1,0,1
41.19339452,2,2,0.110896137,1,0,0,1
48.20201763,0,1,0.725051528,1,0,0,1
12.98059942,0,1,0.269755875,1,0,0,0
119.9628322,1,0,0.237623255,0,0,1,1
26.61311366,1,4,0.719363358,1,0,1,1
12.24462726,0,1,0.773374467,1,0,0,1
24.07496374,3,0,0.51740992,1,0,0,0
45.20177267,0,3,0.657783347,1,0,0,1
30.57459511,0,1,0.866245779,1,0,0,1
60.9554038,0,1,0.418067476,1,0,0,0
0,3,1,0.788223362,1,1,0,0
37.40375226,2,2,0.307077627,1,0,1,1
0,0,1,0.430885385,1,0,1,0
12.93369684,0,1,0.400952253,1,0,0,0
32.15488886,0,1,0.774944539,1,0,1,0
0,2,2,0.622749456,0,0,1,1
24.70781544,0,2,0.552319928,1,1,1,1
36.3517097,0,0,0.748535255,1,1,0,0
32.15162619,0,0,0.832805251,1,0,0,0
0,0,0,0.680910637,1,1,0,0
31.30463521,1,0,0.618583621,1,1,0,0
25.49316774,0,1,0.810099943,1,0,1,1
0,3,0,0.596407467,1,1,0,0
18.93575263,0,0,0.536955703,1,0,0,0
49.35576834,0,1,0.747629027,1,0,0,0
11.39296965,1,3,0.880988128,1,0,1,1
81.1034058,3,1,0.234529362,1,0,1,1
29.94055369,2,2,0.790560449,1,0,1,1
36.87242541,1,0,0.550706982,1,1,1,0
64.20367511,0,1,0.632097493,1,1,0,0
14.54508842,0,0,0.378299317,1,1,1,0
27.64086434,1,1,0.809926906,1,0,0,0
92.8371223,0,2,0.389745103,1,0,1,0
37.45648055,0,0,0.680484319,0,1,0,0
53.30855543,0,4,0.220707033,1,0,1,1
103.4808227,0,3,0.598791256,1,0,1,0
107.9211149,3,2,0.60269661,1,0,0,1
114.7402997,1,1,0.677336692,1,0,0,0
40.22583232,0,2,0.546314782,1,1,0,0
95.66960049,0,2,0.593969045,1,1,1,0
26.38703503,0,0,0.747511256,1,0,1,0
50.44086937,0,2,0.382275171,1,0,1,1
28.19116184,0,1,0.508099587,1,0,0,0
22.59054729,2,6,0.242378174,0,0,1,1
65.70772598,2,2,0.451667461,1,0,1,1
130.9192129,0,1,0.294639245,1,0,0,1
89.0427417,1,0,0.090035204,1,0,0,0
23.04793519,0,1,0.898211805,1,0,0,0
46.23163376,0,0,0.533474382,1,0,0,0
104.5602955,3,1,0.636451061,1,0,0,1
1.673072425,1,1,0.543877963,1,1,0,1
7.609739904,1,0,0.782536137,1,1,0,0
28.23050344,1,0,0.690140584,1,1,0,0
33.18481339,1,0,0.471882881,1,0,0,0
0,0,0,0.594502091,1,0,0,0
0,1,1,0.927708072,1,0,0,0
37.44123457,2,1,0.145967366,1,0,1,1
16.02415496,0,0,0.313593522,1,1,1,0
16.32832581,1,0,0.578695086,1,1,0,0
15.68407513,0,2,0.75471345,1,1,0,0
76.47156364,0,0,0.889865369,0,1,0,0
70.22563718,2,3,0.825826499,1,0,0,1
72.86458147,2,1,0.841555073,1,0,1,1
80.85690945,3,2,0.471424932,0,0,1,1
25.76520625,0,3,0.901403704,1,1,0,0
14.21275222,0,0,0.458766392,1,0,1,0
0,1,2,0.804076708,1,0,1,0
66.36246401,2,1,0.713712653,1,0,1,1
46.44187959,1,2,0.613265352,0,0,1,0
49.69876698,1,0,0.798132881,1,0,1,0
3.762573877,0,1,0.570202802,1,1,0,0
0,1,1,0.352964208,1,1,0,0
101.1745033,2,3,0.122767829,0,0,0,1
41.04489903,3,1,0.340490219,1,1,1,1
70.5047138,0,0,0.37837582,1,1,0,1
0,1,0,0.675601259,1,0,0,0
0,0,0,0.721909488,1,0,0,0
0,2,0,0.509717924,1,1,0,0
0,1,2,0.709238715,1,1,1,0
45.3357452,0,1,0.548093266,1,0,1,1
36.57550942,0,1,0.612636269,1,1,0,0
42.7938526,1,1,0.395326972,1,0,1,0
51.07022163,0,0,0.225857849,1,1,0,0
0,1,1,0.814998718,1,0,1,0
0,0,0,0.95220462,1,1,0,0
45.21403763,0,3,0.036077572,1,0,0,0
42.72495637,3,2,0.260320529,1,0,1,1
26.51170792,1,0,0.845629288,1,1,0,0
0,1,0,0.568026691,1,0,0,0
17.83556228,0,0,0.878844459,1,1,1,0
21.76974795,0,0,0.441651862,1,0,0,0
50.2624991,0,2,0.597068401,1,0,1,1
12.63059485,2,1,0.382845232,1,0,0,0
64.50344454,1,2,0.497734702,1,1,1,1
41.18460084,0,0,0.751709164,1,0,1,0
54.01115937,1,0,0.853991606,1,1,0,0
1.022158515,0,1,0.343750366,0,1,1,0
11.52219989,2,2,0.193928308,1,1,0,0
102.2130676,1,0,0.373979098,1,0,0,1
91.30768636,1,1,0.453101052,1,0,0,0
68.04890024,0,0,0.585334715,0,0,0,0
46.24421343,1,1,0.612727321,1,1,0,0
0,0,1,0.824197229,1,0,0,0
53.97722885,1,1,0.712175841,0,1,1,1
99.68963534,0,1,0.805405164,1,0,1,0
2.381783172,1,0,0.399702716,1,1,0,0
53.13650927,1,0,0.221787985,1,1,1,0
50.21801242,0,2,0.827986162,1,1,0,0
19.73921948,0,0,0.732357741,1,1,0,0
16.49209683,0,0,0.558704767,1,0,0,0
24.42495203,0,0,0.322890018,0,0,0,0
20.19858505,0,0,0.42934102,1,1,1,0
44.53775177,0,0,0.644640627,1,1,1,0
0,0,0,0.784055679,1,1,0,0
127.1342324,1,1,0.038293712,1,0,1,1
20.80389799,1,3,0.427867869,1,1,0,0
50.33921507,0,0,0.629830037,1,0,1,0
20.53342923,1,1,0.542619383,1,1,0,0
16.65298516,1,3,0.810575616,1,0,1,1
10.96726407,1,0,0.893914567,0,0,0,0
63.90124006,1,1,0.477659418,1,0,0,0
40.69439776,0,0,0.382092173,1,1,0,0
37.86272931,0,1,0.625413237,1,1,0,0
77.00376296,1,2,0.8867799,1,1,0,0
13.95025337,1,1,0.654149507,1,0,0,0
58.39688649,0,3,0.623637267,1,0,1,1
140.8091895,0,0,0.519399473,1,0,1,1
51.7239897,2,4,0.289661823,0,0,1,1
66.79654012,1,1,0.465082296,1,0,1,1
33.2738515,2,0,0.582588761,1,1,1,1
30.48726608,1,1,0.329663888,1,0,1,1
68.87982638,0,2,0.86371984,1,0,1,1
60.57196242,1,1,0.469749029,1,1,1,0
0,1,0,0.550145556,1,0,0,0
14.24357823,1,0,0.657853811,1,1,0,0
21.65678483,0,0,0.87597856,1,1,0,0
34.69417529,1,1,0.616772334,1,1,0,0
0,0,0,0.56813523,0,0,1,1
83.6079269,0,0,0.792192487,1,1,0,1
14.21264149,1,0,0.617852953,1,1,1,0
35.63242769,2,1,0.753927739,1,1,0,0
18.77419402,3,3,0.635361083,1,0,1,1
13.07621328,1,0,0.628665596,1,1,0,0
59.32854199,1,0,0.69527231,1,0,1,0
24.78222609,1,0,0.488506248,1,0,0,0
7.820980521,0,0,0.907141418,1,0,1,0
39.29344819,0,2,0.501123559,1,1,0,0
14.7051509,2,0,0.592486964,1,0,0,0
0,2,0,0.717573485,1,1,0,0
75.64069821,1,0,0.404067645,0,1,0,0
20.56868262,1,1,0.465475506,0,0,0,0
61.46193588,0,0,0.55588002,1,1,1,0
6.835934416,0,0,0.571937101,1,0,0,0
36.4893367,1,1,0.888800102,1,1,0,0
6.370277289,2,0,0.770647965,1,1,0,0
2.267744641,0,1,0.560534795,1,1,0,0
11.46341539,1,0,0.706144571,1,0,0,0
5.446254557,0,2,0.613915718,1,0,0,1
0.24665966,0,1,0.469658527,1,1,0,0
68.81376695,3,1,0.220132565,1,0,1,1
99.60071057,2,1,0.317589658,0,0,1,1
23.85194419,2,0,0.455094062,1,0,0,0
11.7047435,4,2,0.474262503,1,1,0,1
28.15867946,0,1,0.814873951,1,0,1,0
47.18493832,1,0,0.609962307,1,1,0,0
0,2,2,0.60664782,1,0,1,0
67.2925618,1,1,0.381273352,1,1,0,0
48.98952592,0,0,0.722208112,1,0,0,0
41.50387123,4,1,0.673916296,1,0,0,1
14.17291018,0,1,0.343401136,1,0,0,0
10.61264434,0,1,0.636261756,1,1,0,0
27.99639772,0,0,0.951771951,1,1,0,0
5.603121477,0,0,0.700185382,1,1,1,0
18.46949811,0,1,0.375028745,0,1,0,0
62.47361422,0,2,0.479630631,1,0,0,0
0,0,1,0.459631302,0,1,0,0
0,0,1,0.618309429,1,1,0,0
14.94283291,1,2,0.828816157,1,0,1,1
0,0,1,0.732055827,1,1,0,0
14.28637497,0,2,0.543761584,1,1,1,0
6.953295471,1,0,0.822384394,1,1,0,0
12.63678415,0,0,0.917841694,1,1,0,0
60.78212417,2,2,0.135270602,1,0,0,1
48.8638669,0,2,0.836170757,1,1,1,0
41.93895771,2,3,0.296739906,0,0,1,1
40.06647631,1,2,0.486559761,1,0,0,0
45.28798224,0,0,0.777960374,1,0,0,0
68.34592211,0,0,0.07946256,1,0,0,1
21.07467928,0,2,0.297033905,1,0,0,0
11.36627487,0,0,0.841686674,1,0,0,0
0,0,0,0.47170184,1,1,0,0
0,1,1,0.368262599,1,0,0,0
0.349968617,0,1,0.755842965,1,1,0,0
12.17840606,1,0,0.835770337,1,0,0,0
30.19977191,1,2,0.673577212,1,1,0,1
99.04761473,2,1,0.746964149,1,0,1,1
30.80882349,0,0,0.661379232,1,0,1,0
26.52394162,0,0,0.977866849,1,0,1,0
0,1,0,0.669495271,1,0,0,0
49.84569872,1,1,0.560701448,1,0,1,0
44.25240744,1,0,0.578982498,1,1,0,0
112.6248014,1,2,0.812932171,1,0,0,0
71.46256036,0,2,0.805580256,1,1,0,0
27.30000423,1,0,0.902075055,1,0,0,0
77.86620344,2,2,0.287995159,1,0,1,1
0,1,0,0.560658936,1,0,0,0
27.86293546,2,5,0.257823563,1,0,0,1
86.74527303,0,1,0.249197952,0,1,1,0
19.01915824,0,2,0.744957184,1,1,0,1
78.51882581,3,4,0.384977125,1,0,0,1
20.99276711,1,1,0.758884238,1,0,0,0
16.39830746,0,1,0.915162324,1,1,0,0
28.57549858,0,1,0.48960114,1,1,1,0
111.6624593,1,3,0.260646127,0,0,0,1
32.38714303,2,1,0.711136747,1,0,0,0
0,0,0,0.303447059,1,0,0,0
20.52523409,0,0,0.505059849,1,1,0,1
14.06058083,1,0,0.312028814,1,1,0,0
0,0,0,0.849474358,1,0,0,0
0,0,0,0.353209555,1,0,1,0
31.8311768,0,0,0.806776741,0,1,1,1
4.05712592,2,1,0.385006521,1,1,0,0
9.660795359,0,0,0.64288805,1,0,0,0
13.69330999,1,0,0.762443077,1,0,0,0
0,0,0,0.680415761,1,0,1,0
9.479378597,1,0,0.776081535,1,0,0,0
10.5271264,1,2,0.352148517,1,0,1,1
1.590742301,0,0,0.573987907,1,0,0,0
0.924085722,0,2,0.477862169,1,1,0,0
27.2694765,0,2,0.585642465,1,0,0,0
25.99648309,1,2,0.592360015,0,1,1,1
111.5566408,2,6,0.655220861,0,0,1,1
6.590902777,2,2,0.793855108,1,1,1,0
13.80355079,2,1,0.711786106,1,1,0,1
13.23388628,0,0,0.448383764,1,1,0,0
85.89255398,2,1,0.633462144,1,0,0,1
0,0,0,0.721435323,1,0,0,0
81.73698814,0,1,0.380005403,1,1,0,0
26.98949528,0,0,0.564981782,1,1,1,1
17.61768538,0,1,0.606132021,1,0,1,1
53.76016755,2,1,0.310077652,1,0,0,1
0,0,2,0.4009143,0,1,0,0
9.858528547,0,0,0.864941205,0,1,0,0
1.798826109,0,1,0.618365816,1,0,1,0
22.23680233,2,1,0.342132553,1,1,1,1
4.281770858,0,2,0.790304719,1,0,0,1
16.70922124,0,1,0.585349961,1,1,0,0
0,0,0,0.350077461,1,1,0,0
14.41642517,2,1,0.560011217,1,1,1,1
86.81059405,2,1,0.746724966,1,1,1,0
60.92071603,6,4,0.654712855,0,0,0,1
15.88066755,0,1,0.726024388,1,0,1,0
10.74870331,0,4,0.808977488,0,0,0,0
0,0,1,0.649829324,1,0,0,0
23.11699819,1,0,0.920536659,1,1,0,0
14.5114398,0,0,0.508826978,1,0,0,0
6.918112142,1,0,0.552898193,1,1,1,0
48.35322726,1,1,0.476696944,0,0,0,0
0,2,0,0.528850445,1,1,0,0
4.225036088,0,2,0.82788893,1,1,0,0
0,1,1,0.954448694,0,1,1,0
74.35176138,0,1,0.560794193,1,0,0,1
20.91141135,0,0,0.458942102,1,0,0,0
38.44665697,1,1,0.230408385,0,1,0,0
0.151023706,0,0,0.553898225,1,1,0,0
25.32184938,1,1,0.792454535,0,1,0,0
26.3987467,1,2,0.323291563,1,1,0,1
39.33821784,1,1,0.551063709,1,1,0,0
21.44254125,1,0,0.263893952,1,1,0,0
52.81431333,2,1,0.314765787,1,0,1,1
0,0,3,0.606046965,1,1,1,0
48.64954515,2,1,0.522027511,1,1,0,0
1.574048394,0,0,0.546389084,1,1,0,0
47.96320563,0,1,0.279220793,1,0,1,1
134.8408506,2,2,0.052618333,1,1,1,1
0,0,1,0.745250399,1,0,1,0
23.27368386,0,1,0.822082237,1,0,0,0
18.39118083,1,1,0.683886866,1,1,0,0
43.65422995,0,0,0.463127335,1,1,0,0
45.06496975,1,1,0.41689771,1,0,0,1
0.574502813,0,3,0.673670849,1,1,0,0
75.60870853,4,3,0.020013735,1,0,1,1
0,0,0,0.403436098,1,0,0,1
10.81284077,1,0,0.477153739,1,1,0,1
1.84153239,1,0,0.873864251,1,0,0,0
70.25653657,1,2,0.303126423,0,0,0,1
5.49509026,1,2,0.907698917,0,0,0,1
63.73219495,0,0,0.505995591,1,1,0,0
25.07499661,0,1,0.704317216,1,1,0,0
24.4618921,1,1,0.097147535,1,0,1,1
0,1,1,0.722853701,1,0,0,0
19.82472786,2,2,0.508892683,0,1,0,1
20.32493217,1,1,0.246170691,1,0,1,1
31.87908422,1,2,0.501193766,1,0,1,1
40.24090087,0,2,0.692449185,1,0,0,0
6.436590562,3,1,0.935484133,1,1,0,0
38.69611538,2,4,0.25601593,0,0,1,1
41.76400793,0,2,0.538455417,0,1,0,0
19.49321207,0,0,0.555514908,1,0,0,0
6.954781738,1,1,0.595416449,1,0,1,1
75.9590943,1,1,0.107953558,0,1,0,1
30.71199381,1,0,0.685558815,1,1,0,0
3.713764695,0,0,0.327011091,1,1,0,0
21.2891391,0,2,0.589921889,1,1,1,1
79.52048725,2,3,0.094422633,1,0,0,1
38.68350902,2,3,0.470166781,1,0,1,1
33.80414532,2,0,0.48660873,1,1,1,0
2.302391999,1,0,0.716201483,1,0,1,0
0,0,0,0.265717698,1,0,0,0
65.35325457,4,3,0.051241062,1,0,0,1
66.58733143,1,3,0.803351363,0,0,0,1
11.78724628,0,2,0.572419893,1,0,0,0
0,0,1,0.564674203,1,0,1,1
26.59232669,1,1,0.273669821,1,1,0,0
0,0,0,0.611398934,1,1,0,0
59.51515107,0,1,0.288051505,1,1,1,1
27.90288384,0,2,0.822088685,1,1,0,0
0,0,1,0.462081069,1,0,0,0
2.726258635,0,1,0.346497915,1,1,0,0
13.97549101,2,1,0.686524321,1,0,1,0
12.82804161,0,0,0.555887492,1,1,1,0
0,1,2,0.567779904,1,0,1,0
75.415859,2,2,0.228458006,1,0,1,1
103.1415818,3,2,0.597961073,1,0,0,1
106.305834,0,1,0.592685337,1,1,0,0
0,2,0,0.503221095,1,0,1,0
0,0,0,0.603682583,1,0,0,0
0.488402277,2,3,0.481989298,1,0,0,1
7.453416325,0,0,0.281367365,1,0,0,0
6.079817584,1,0,0.419735908,1,1,0,0
20.9344005,1,2,0.551247457,1,1,0,0
29.40645018,2,3,0.356158919,1,1,1,1
16.52979642,2,0,0.677635237,1,1,0,0
83.66506801,5,3,0.695829972,0,1,0,1
8.93404066,1,0,0.873561966,1,0,0,0
0,0,0,0.609523113,1,1,0,0
125.2524486,0,0,0.18653395,1,0,0,0
71.35093565,1,0,0.465487977,1,0,1,0
43.90582999,2,3,0.363775601,1,0,1,1
88.34758357,2,1,0.47561401,1,0,1,1
73.9653574,0,1,0.78532275,0,0,0,1
68.51298108,1,4,0.153334531,0,0,1,1
44.42642871,1,0,0.427964694,1,0,1,1
53.33838999,0,1,0.390578056,1,0,0,0
0,0,1,0.761306222,1,1,0,1
0,1,0,0.563233543,1,0,1,0
17.88332271,1,1,0.656923394,1,1,1,0
